form_number,revision,title,statute,published,filename,size_bytes,status,pdf_url,detail_url
AOC-CR-258,,Petition For Termination Or Modification Of Satellite-Based Monitoring Under G.S. 14-208.46,14-208.46,"November 30, 2021",AOC-CR-258 - Petition For Termination Or Modification Of Satellite-Based Monitoring Under G.S. 14-208.46.pdf,212913,downloaded,https://www.nccourts.gov/assets/documents/forms/cr258.pdf?VersionId=2ggQS_9HBAOWyekkMauSwXsDGleOvzFY,https://www.nccourts.gov/documents/forms/petition-for-termination-or-modification-of-satellite-based-monitoring-under-gs-14-20846
AOC-CR-257,,Petition For Termination Or Modification Of Satellite-Based Monitoring Under G.S. 14-208.43,14-208.43,"November 30, 2021",AOC-CR-257 - Petition For Termination Or Modification Of Satellite-Based Monitoring Under G.S. 14-208.43.pdf,245751,downloaded,https://www.nccourts.gov/assets/documents/forms/cr257.pdf?VersionId=yteWslzO2c2abaL2r1XsT_WsHmBynaqe,https://www.nccourts.gov/documents/forms/petition-for-termination-or-modification-of-satellite-based-monitoring-under-gs-14-20843
AOC-CR-238A,,Appearance Bond For Release After Judgment In Superior Court Additional Accommodation Bondsmen And Additional File Numbers And O,,"February 8, 2021",AOC-CR-238A - Appearance Bond For Release After Judgment In Superior Court Additional Accommodation Bondsmen And Additional File Numbe.pdf,187097,downloaded,https://www.nccourts.gov/assets/documents/forms/cr238a_0.pdf?VersionId=hD7MOfHxbHObMem3vQ8joFLX7XzLklJ4,https://www.nccourts.gov/documents/forms/appearance-bond-for-release-after-judgment-in-superior-court-additional-accommodation-bondsmen-and-additional-file-numbers-and-offenses
AOC-CR-345,,Application And Order For Limited Driving Privilege - Failure To Comply Revocation,"20-16.1, 20-24.1(f)","November 30, 2020",AOC-CR-345 - Application And Order For Limited Driving Privilege - Failure To Comply Revocation.pdf,211801,downloaded,https://www.nccourts.gov/assets/documents/forms/cr345.pdf?VersionId=Em_0I98PsvTsHO6CGqYk_VLZuNgioKJx,https://www.nccourts.gov/documents/forms/application-and-order-for-limited-driving-privilege-failure-to-comply-revocation
AOC-CR-296,,District Attorney Petition And Order Of Expunction Under G.S. 15A-146(a2) (Not Guilty Or Not Responsible),15A-146(a2),"November 30, 2020",AOC-CR-296 - District Attorney Petition And Order Of Expunction Under G.S. 15A-146(a2) (Not Guilty Or Not Responsible).pdf,241203,downloaded,https://www.nccourts.gov/assets/documents/forms/cr296_2.pdf?VersionId=vULUJIZT3KLUfwWCXbDY7IztrF2UiiZG,https://www.nccourts.gov/documents/forms/district-attorney-petition-and-order-of-expunction-under-gs-15a-146a2-not-guilty-or-not-responsible
AOC-CR-295,,District Attorney Petition And Order Of Expunction Under G.S. 15A-146(a) Or G.S. 15A-146(a1) (Charge(s) Dismissed),15A-146(a) Or G.S. 15A-146(a1),"November 30, 2020",AOC-CR-295 - District Attorney Petition And Order Of Expunction Under G.S. 15A-146(a) Or G.S. 15A-146(a1) (Charge(s) Dismissed).pdf,247888,downloaded,https://www.nccourts.gov/assets/documents/forms/cr295_2.pdf?VersionId=E2g.TcAQpFVME.vo4Dr7grjUwrhd8388,https://www.nccourts.gov/documents/forms/district-attorney-petition-and-order-of-expunction-under-gs-15a-146a-or-gs-15a-146a1-charges-dismissed
AOC-CR-415,,"Request For Relief From Fines, Fees And Other Monetary Obligations, And Order On Request",,"September 11, 2020","AOC-CR-415 - Request For Relief From Fines, Fees And Other Monetary Obligations, And Order On Request.pdf",242400,downloaded,https://www.nccourts.gov/assets/documents/forms/cr415_4.pdf?VersionId=ml6fcqTo32GJGzw.8iU2OfLKO3xVZsBo,https://www.nccourts.gov/documents/forms/request-for-relief-from-fines-fees-and-other-monetary-obligations-and-order-on-request
AOC-CR-294,,District Attorney Petition And Order Of Expunction Under G.S. 15A-145.8A (Non-Traffic Misdemeanor Or Felony Under Age 18 Committ,"15A-145.8A, 15A-150","August 11, 2020",AOC-CR-294 - District Attorney Petition And Order Of Expunction Under G.S. 15A-145.8A (Non-Traffic Misdemeanor Or Felony Under Age 18.pdf,257090,downloaded,https://www.nccourts.gov/assets/documents/forms/cr294_2.pdf?VersionId=D_76EjWBxUpqh5J11A7qv5VjFllnQU1i,https://www.nccourts.gov/documents/forms/district-attorney-petition-and-order-of-expunction-under-gs-15a-1458a-non-traffic-misdemeanor-or-felony-under-age-18-committed-before-raise-the-age
AOC-CR-293,,Instructions For Petition And Order Of Expunction Under G.S. 15A-145.8A (Non-Traffic Misdemeanor Or Felony Under Age 18 Committe,"15A-145.8A, 15A-150","August 11, 2020",AOC-CR-293 - Instructions For Petition And Order Of Expunction Under G.S. 15A-145.8A (Non-Traffic Misdemeanor Or Felony Under Age 18.pdf,271932,downloaded,https://www.nccourts.gov/assets/documents/forms/cr293_2.pdf?VersionId=rgwpGKAVYVHndEQ4K4Eh78MI4ojhIqOa,https://www.nccourts.gov/documents/forms/petition-and-order-of-expunction-under-gs-15a-1458a-non-traffic-misdemeanor-or-felony-under-age-18-committed-before-raise-the-age-instructions-for-petition-and-order-of-expunction-under-gs-15a-1458a-non-traffic-misdemeanor-or-felony-under
AOC-CR-292,,Order Of Expunction Under G.S. 15A-145.8(b) (DNA Records When Charges Remanded Or Removed To District Court),15A-145.8,"November 30, 2019",AOC-CR-292 - Order Of Expunction Under G.S. 15A-145.8(b) (DNA Records When Charges Remanded Or Removed To District Court).pdf,312621,downloaded,https://www.nccourts.gov/assets/documents/forms/AOC-CR-292ff%2011-19-2024.pdf?VersionId=XSXFIPrx2qAZXg7ckkZOd1kUE3cpXquX,https://www.nccourts.gov/documents/forms/order-of-expunction-under-gs-15a-1458b-dna-records-when-charges-remanded-or-removed-to-district-court
AOC-CR-291,,Motion And Order To Remand Case From Superior Court To District Court And Order Of Expunction Under G.S. 15A-145.8(a) (Charges R,"7B-2200.5(d), 15A-145.8","November 30, 2019",AOC-CR-291 - Motion And Order To Remand Case From Superior Court To District Court And Order Of Expunction Under G.S. 15A-145.8(a) (C.pdf,233682,downloaded,https://www.nccourts.gov/assets/documents/forms/cr291_3.pdf?VersionId=8laMrvC0Jgp4fN54oWr9fe2oG7rOU.8U,https://www.nccourts.gov/documents/forms/motion-and-order-to-remand-case-from-superior-court-to-district-court-and-order-of-expunction-under-gs-15a-1458a-charges-remanded-to-district-court-for-juvenile-adjudication
AOC-CR-290,,Instructions For Petition And Order Of Expunction Under G.S. 15A-145.9 Form AOC-CR-290,"15A-145.9, 15A-150","November 30, 2019",AOC-CR-290 - Instructions For Petition And Order Of Expunction Under G.S. 15A-145.9 Form AOC-CR-290.pdf,278421,downloaded,https://www.nccourts.gov/assets/documents/forms/cr290_4.pdf?VersionId=JoSOWdAnD3Of0rT_kF3ckwgX_bTyV__w,https://www.nccourts.gov/documents/forms/petition-and-order-of-expunction-under-gs-15a-1459-offenses-committed-by-human-trafficking-victims-instructions-for-petition-and-order-of-expunction-under-gs-15a-1459-form-aoc-cr-290
AOC-CR-182,,KIẾN NGHỊ VÀ LỆNH THỰC THI QUYỀN CỦA NẠN NHÂN TỘI PHẠM,"15A-832.1(d), 15A-834.5","August 31, 2019",AOC-CR-182 - KIẾN NGHỊ VÀ LỆNH THỰC THI QUYỀN CỦA NẠN NHÂN TỘI PHẠM.pdf,216666,downloaded,https://www.nccourts.gov/assets/documents/forms/cr182_0.pdf?VersionId=ZvoxjVQqmjIOdhcQc5xI1oiZQNLRYBd3,https://www.nccourts.gov/documents/forms/motion-and-order-to-enforce-rights-of-crime-victim
AOC-CR-181B,,ĐIỀU LUẬT VỀ QUYỀN CỦA NẠN NHÂN TỘI PHẠM BẢN THÔNG TIN VỀ NẠN NHÂN TỘI TIỂU HÌNH,15A-832.1,"August 31, 2019",AOC-CR-181B - ĐIỀU LUẬT VỀ QUYỀN CỦA NẠN NHÂN TỘI PHẠM BẢN THÔNG TIN VỀ NẠN NHÂN TỘI TIỂU HÌNH.pdf,286852,downloaded,https://www.nccourts.gov/assets/documents/forms/cr181b_2.pdf?VersionId=I2wIKVjK01qLMsEHWUf.Pr5kV4D.E8Fm,https://www.nccourts.gov/documents/forms/crime-victims-rights-act-misdemeanor-victim-information-sheet-for-offenses-committed-on-or-after-aug-31-2019
AOC-CR-181A,,"Crime Victims’ Rights Act Misdemeanor Domestic Violence Victim Information Sheet (For Offenses Committed Before Aug. 31, 2019)",15A-832.1,"August 31, 2019","AOC-CR-181A - Crime Victims’ Rights Act Misdemeanor Domestic Violence Victim Information Sheet (For Offenses Committed Before Aug. 31,.pdf",237921,downloaded,https://www.nccourts.gov/assets/documents/forms/cr181a_1.pdf?VersionId=RPZViv4A.1FF7eF6nn3fRov4_BP7xFNM,https://www.nccourts.gov/documents/forms/crime-victims-rights-act-misdemeanor-domestic-violence-victim-information-sheet-for-offenses-committed-before-aug-31-2019
AOC-CR-180B,,BẢN GHI THÔNG TIN VỀ NẠN NHÂN CHIẾU THEO ĐIỀU LUẬT VỀ QUYỀN CỦA NẠN NHÂN TỘI PHẠM (DÀNH CHO NGƯỜI THI HÀNH LUẬT PHÁP),"15A-831, 15A-832","August 31, 2019",AOC-CR-180B - BẢN GHI THÔNG TIN VỀ NẠN NHÂN CHIẾU THEO ĐIỀU LUẬT VỀ QUYỀN CỦA NẠN NHÂN TỘI PHẠM (DÀNH CHO NGƯỜI THI HÀNH LUẬT PHÁP).pdf,284218,downloaded,https://www.nccourts.gov/assets/documents/forms/cr180b_2.pdf?VersionId=ysUlfBA6nACNyf2aDdQ5jC6Ie0Wqcjln,https://www.nccourts.gov/documents/forms/crime-victims-rights-act-victim-information-sheet-law-enforcement-for-offenses-committed-on-or-after-aug-31-2019
AOC-CR-180A,,BẢN GHI THÔNG TIN VỀ NẠN NHÂN CHIẾU THEO ĐIỀU LUẬT VỀ QUYỀN CỦA NẠN NHÂN TỘI PHẠM (DÀNH CHO NGƯỜI THI HÀNH LUẬT PHÁP),"15A-831, 15A-832","August 31, 2019",AOC-CR-180A - BẢN GHI THÔNG TIN VỀ NẠN NHÂN CHIẾU THEO ĐIỀU LUẬT VỀ QUYỀN CỦA NẠN NHÂN TỘI PHẠM (DÀNH CHO NGƯỜI THI HÀNH LUẬT PHÁP).pdf,243256,downloaded,https://www.nccourts.gov/assets/documents/forms/cr180a_1.pdf?VersionId=VimJyw3Cqe55HCQixYnlPfIT5zOR_LUJ,https://www.nccourts.gov/documents/forms/crime-victims-rights-act-victim-information-sheet-law-enforcement-for-offenses-committed-before-aug-31-2019
AOC-CR-360,,Order To Submit Fingerprints,,"July 16, 2019",AOC-CR-360 - Order To Submit Fingerprints.pdf,162117,downloaded,https://www.nccourts.gov/assets/documents/forms/cr360.pdf?VersionId=HnA5McTaO3alKwLNaMCK3Q_bNs46H7w0,https://www.nccourts.gov/documents/forms/order-to-submit-fingerprints
AOC-CR-660,,Conditions Of Release For Person Charged With Threat Of Mass Violence,15A-534.7,"November 30, 2018",AOC-CR-660 - Conditions Of Release For Person Charged With Threat Of Mass Violence.pdf,153736,downloaded,https://www.nccourts.gov/assets/documents/forms/cr660.pdf?VersionId=tcb4SdPxuIKnPqRJko_xEYETMBBPJxl.,https://www.nccourts.gov/documents/forms/conditions-of-release-for-person-charged-with-threat-of-mass-violence
AOC-CR-636D,,"Conditional Discharge Under G.S. 14-277.8 (False Report/Threat Of Mass Violence) (For Offenses Committed Dec. 1, 2018 - Nov. 30,",14-277.8,"November 30, 2018","AOC-CR-636D - Conditional Discharge Under G.S. 14-277.8 (False ReportThreat Of Mass Violence) (For Offenses Committed Dec. 1, 2018 - N.pdf",552329,downloaded,https://www.nccourts.gov/assets/documents/forms/cr636d_3.pdf?VersionId=kF_idFdexCx6sxpAw1ahsQfb31zuKwpY,https://www.nccourts.gov/documents/forms/conditional-discharge-under-gs-14-2778-false-reportthreat-of-mass-violence-for-offenses-committed-dec-1-2018-nov-30-2023
AOC-CR-289,,Instructions For Petition And Order Of Expunction Under G.S. 15A-145.7 (False Report/Threat Of Mass Violence),"15A-145.7, 15A-150","November 30, 2018",AOC-CR-289 - Instructions For Petition And Order Of Expunction Under G.S. 15A-145.7 (False ReportThreat Of Mass Violence).pdf,280697,downloaded,https://www.nccourts.gov/assets/documents/forms/cr289_4.pdf?VersionId=1X68AQnDaCccmOxPycRYeNV_6iS_TK2b,https://www.nccourts.gov/documents/forms/petition-and-order-of-expunction-under-gs-15a-1457-false-reportthreat-of-mass-violence-instructions-for-petition-and-order-of-expunction-under-gs-15a-1457-false-reportthreat-of-mass-violence
AOC-CR-300,,Biên Bản Trả Lời Cáo Trạng,"15A-1022,15A-1022.1","July 18, 2018",AOC-CR-300 - Biên Bản Trả Lời Cáo Trạng.pdf,296599,downloaded,https://www.nccourts.gov/assets/documents/forms/cr300_1.pdf?VersionId=EfNOWeHUHmodqTaSLE00D5Y08MiI9icB,https://www.nccourts.gov/documents/forms/transcript-of-plea
AOC-CR-338,8/07,"Notice Of Grossly Aggravating And Aggravating Factors (DWI) (For Offenses Committed Before Dec. 1, 2011)",20-179,"August 1, 2007","AOC-CR-338 - Notice Of Grossly Aggravating And Aggravating Factors (DWI) (For Offenses Committed Before Dec. 1, 2011).pdf",441269,downloaded,https://www.nccourts.gov/assets/documents/forms/aoc-cr-338-120111.pdf?VersionId=uq3FNGGgxM3ouFNivUjbXgqv.YZidrwN,https://www.nccourts.gov/documents/forms/notice-of-grossly-aggravating-and-aggravating-factors-dwi-for-offenses-committed-before-dec-1-2011
AOC-CR-311,12/25,"Impaired Driving Determination Of Sentencing Factors (For Offenses Committed On Or After Dec. 1, 2011)",20-179,"November 30, 2015","AOC-CR-311 - Impaired Driving Determination Of Sentencing Factors (For Offenses Committed On Or After Dec. 1, 2011).pdf",270425,downloaded,https://www.nccourts.gov/assets/documents/forms/cr311.pdf?VersionId=2sRj0Y36Umqp4RIFPwStEpx7aTaJ_xDK,https://www.nccourts.gov/documents/forms/impaired-driving-determination-of-sentencing-factors-for-offenses-committed-on-or-after-dec-1-2011
AOC-CR-210,,Jailor's Report Of Prisoners Who Have Requested Counsel Or Have Been Without Counsel For More Than 48 Hours,7A-453,"September 1, 2003",AOC-CR-210 - Jailor's Report Of Prisoners Who Have Requested Counsel Or Have Been Without Counsel For More Than 48 Hours.pdf,50696,downloaded,https://www.nccourts.gov/assets/documents/forms/aoc-cr-210-en.pdf?VersionId=4Xdhoqv94TIUlCn67yHMHn5uoQV7pehN,https://www.nccourts.gov/documents/forms/jailors-report-of-prisoners-who-have-requested-counsel-or-have-been-without-counsel-for-more-than-48-hours
AOC-CR-310C,,Lái Xe Trong Tình Trạng Không Tỉnh Táo - Phán Quyết Án Treo (Dùng Cho Các Tội Vi Phạm Trong Khoảng Từ Ngày 1 Tháng Mười Hai Năm,20-179,"December 1, 2016",AOC-CR-310C - Lái Xe Trong Tình Trạng Không Tỉnh Táo - Phán Quyết Án Treo (Dùng Cho Các Tội Vi Phạm Trong Khoảng Từ Ngày 1 Tháng Mười.pdf,358963,downloaded,https://www.nccourts.gov/assets/documents/forms/cr310c_1.pdf?VersionId=FYSzuZsDHFpXC8TJ_JM9l8oaq2Bw6x8I,https://www.nccourts.gov/documents/forms/impaired-driving-judgment-suspending-sentence-for-offenses-committed-dec-1-2011-nov-30-2016
AOC-CR-613,,Referral/Order For Sentencing Services Plan,"7A-773.1(a),7A-774(2)","July 1, 2000",AOC-CR-613 - ReferralOrder For Sentencing Services Plan.pdf,131114,downloaded,https://www.nccourts.gov/assets/documents/forms/cr613-en.pdf?VersionId=zjIWmo4Y2w_4qb7VXl8qFk3VJJ3B.vIv,https://www.nccourts.gov/documents/forms/referralorder-for-sentencing-services-plan
AOC-CR-612,,"Restitution Update Worksheet, Notice And Findings (Revocation Or Term",15A-1340.38,"May 1, 2013","AOC-CR-612 - Restitution Update Worksheet, Notice And Findings (Revocation Or Term.pdf",289567,downloaded,https://www.nccourts.gov/assets/documents/forms/cr612.pdf?VersionId=IdHMRUG2Y2dTjW9RSZjNfY3la4xfFfXc,https://www.nccourts.gov/documents/forms/restitution-update-worksheet-notice-and-findings-revocation-or-termination-of-probation
AOC-CR-633B,,"Conditional Discharge Under G.S. 15A-1341(a5) (For Offenses Committed Dec. 1, 2009 - Nov. 30, 2011)",15A-1341(a5),"December 1, 2016","AOC-CR-633B - Conditional Discharge Under G.S. 15A-1341(a5) (For Offenses Committed Dec. 1, 2009 - Nov. 30, 2011).pdf",594939,downloaded,https://www.nccourts.gov/assets/documents/forms/cr633b_0.pdf?VersionId=JAeK999jLz5PIYR9eiq_Vi67dr5PrRxc,https://www.nccourts.gov/documents/forms/conditional-discharge-under-gs-15a-1341a5-for-offenses-committed-dec-1-2009-nov-30-2011
AOC-CR-324B,,Prosecutor's Notice Of Forfeiture Hearing - Felony Speeding To Elude,20-28.2(c),"December 1, 2013",AOC-CR-324B - Prosecutor's Notice Of Forfeiture Hearing - Felony Speeding To Elude.pdf,918102,downloaded,https://www.nccourts.gov/assets/documents/forms/cr324b-en.pdf?VersionId=0BcmFH4_1_bTEBtqMqSdMEEijN0MN6jZ,https://www.nccourts.gov/documents/forms/prosecutors-notice-of-forfeiture-hearing-felony-speeding-to-elude
AOC-CR-323B,,Officer's Affidavit For Seizure And Impoundment And Magistrate's Order - Felony Speeding To Elude,20-28.3,"March 1, 2017",AOC-CR-323B - Officer's Affidavit For Seizure And Impoundment And Magistrate's Order - Felony Speeding To Elude.pdf,220766,downloaded,https://www.nccourts.gov/assets/documents/forms/cr323b.pdf?VersionId=ywmOaAajf_sYvRRSoTClA6HBHZYD1lQP,https://www.nccourts.gov/documents/forms/officers-affidavit-for-seizure-and-impoundment-and-magistrates-order-felony-speeding-to-elude
AOC-CR-319,,Các Xác Nhận Của Tòa Án Về Việc Bắt Buộc Lấy Mẫu DNA,"15A-266.4,15A-266.6","May 1, 2013",AOC-CR-319 - Các Xác Nhận Của Tòa Án Về Việc Bắt Buộc Lấy Mẫu DNA.pdf,200141,downloaded,https://www.nccourts.gov/assets/documents/forms/cr319_1.pdf?VersionId=.Nujb3Dgt8lbSmZaIsOfQhs9sQyFatOc,https://www.nccourts.gov/documents/forms/judicial-findings-as-to-required-dna-sample
AOC-CR-640,,Prosecutor's Verification Of Basis For Expunction Of DNA Record And Destruction Of DNA Sample,15A-266.3A,"December 1, 2013",AOC-CR-640 - Prosecutor's Verification Of Basis For Expunction Of DNA Record And Destruction Of DNA Sample.pdf,882121,downloaded,https://www.nccourts.gov/assets/documents/forms/cr640_0.pdf?VersionId=g_ar1xSRkN2UxtZ.r.VxJVI92PYjNB5A,https://www.nccourts.gov/documents/forms/prosecutors-verification-of-basis-for-expunction-of-dna-record-and-destruction-of-dna-sample
AOC-CR-614,,Notice Of Aggravating Factors,15A-1340.16(a6),"December 1, 2017",AOC-CR-614 - Notice Of Aggravating Factors.pdf,231438,downloaded,https://www.nccourts.gov/assets/documents/forms/cr614_1.pdf?VersionId=WxxwZ2P5U37ju13lZXqs005BVBXMv6nL,https://www.nccourts.gov/documents/forms/notice-of-aggravating-factors
AOC-CR-617,,Firearm Prohibition Notice,,"December 1, 2007",AOC-CR-617 - Firearm Prohibition Notice.pdf,13209,downloaded,https://www.nccourts.gov/assets/documents/forms/cr617-en.pdf?VersionId=wkVKEcn3BxmEbTfLqLbQ8l8yabM0vPFW,https://www.nccourts.gov/documents/forms/firearm-prohibition-notice
AOC-CR-306,,"Đặc Quyền Lái Xe Có Giới Hạn - Chạy Xe Quá Tốc Độ (Các Bản Án Trong Quận), Ăn Cắp Nhiên Liệu Xe Cơ Giới, Không Nhường Đường, Chạ","14-72.5(c), 20-16(a)(9), 20-16(a)(10), 20-16(a)(10a), 20-16(e1),  20-16(e2), 20-16.1, 20-17(a)(16), 20-141.5(d), 20-154(a2), 20-157(i), 20-217(g1","October 1, 2016","AOC-CR-306 - Đặc Quyền Lái Xe Có Giới Hạn - Chạy Xe Quá Tốc Độ (Các Bản Án Trong Quận), Ăn Cắp Nhiên Liệu Xe Cơ Giới, Không Nhường Đư.pdf",292685,downloaded,https://www.nccourts.gov/assets/documents/forms/cr306_1.pdf?VersionId=LrKw0iv1E06Dujqyn03EHz1LtIl8QdRG,https://www.nccourts.gov/documents/forms/limited-driving-privilege-speeding-reckless-driving-aggressive-driving-larceny-of-motor-fuel-felony-speeding-to-elude-unsafe-movement-failure-to-move-over-or-passing-stopped-school-bus-in-state-convictions
AOC-CR-100,,TRÁT BẮT GIỮ,,"November 30, 2017",AOC-CR-100 - TRÁT BẮT GIỮ.pdf,545005,downloaded,https://www.nccourts.gov/assets/documents/forms/cr100_4.pdf?VersionId=VmztuuWwrncdndqn.Wonkq0BrvvHF8jl,https://www.nccourts.gov/documents/forms/warrant-for-arrest
AOC-CR-339,,Prosecutor's Dismissal And Explanation (Implied-Consent Offense Or Driving While License Revoked For An Impaired Driving License,20-138.4,"March 1, 2016",AOC-CR-339 - Prosecutor's Dismissal And Explanation (Implied-Consent Offense Or Driving While License Revoked For An Impaired Driving.pdf,224275,downloaded,https://www.nccourts.gov/assets/documents/forms/cr339.pdf?VersionId=EItRE4OF2AgJ4bhqwKxZaL2syWS.s3b0,https://www.nccourts.gov/documents/forms/prosecutors-dismissal-and-explanation-implied-consent-offense-or-driving-while-license-revoked-for-an-impaired-driving-license-revocation
AOC-CR-427,,Notice And Determination Of Counsel In First-Degree Murder (Or Undesignated Degree Of Murder) Cases At The Trial Level,"7A-451(c),7A-451(d),7A-452","June 1, 2011",AOC-CR-427 - Notice And Determination Of Counsel In First-Degree Murder (Or Undesignated Degree Of Murder) Cases At The Trial Level.pdf,252431,downloaded,https://www.nccourts.gov/assets/documents/forms/cr427.pdf?VersionId=WB4C7kUgNQlk6jw4MWRmGiG_vOIu1Nn0,https://www.nccourts.gov/documents/forms/notice-and-determination-of-counsel-in-first-degree-murder-or-undesignated-degree-of-murder-cases-at-the-trial-level
AOC-CR-426,,Non-Capital Criminal Or Non-Criminal Appeals Fee Application Order For Payment Judgment Against Indigent Or Parent/Guardian (App,"7A Art. 36,122C-268(d),122C-286(d)","November 1, 2014",AOC-CR-426 - Non-Capital Criminal Or Non-Criminal Appeals Fee Application Order For Payment Judgment Against Indigent Or ParentGuardi.pdf,541789,downloaded,https://www.nccourts.gov/assets/documents/forms/cr426%2010-29-2024%200849hrs.pdf?VersionId=FJucouzC7J7JWwZ9JPZC2AXivvXxxrkZ,https://www.nccourts.gov/documents/forms/non-capital-criminal-or-non-criminal-appeals-fee-application-order-for-payment-judgment-against-indigent-or-parentguardian-appellate-defender-cases
AOC-CR-260,,Notice Of Intent To Seek Classification Of Defendant As Sexually Violent Predator,14-208.20,"May 1, 2013",AOC-CR-260 - Notice Of Intent To Seek Classification Of Defendant As Sexually Violent Predator.pdf,624731,downloaded,https://www.nccourts.gov/assets/documents/forms/cr260.pdf?VersionId=pY7QEHhPq1ovcUmxiqZ.2D3u_7nyHcSU,https://www.nccourts.gov/documents/forms/notice-of-intent-to-seek-classification-of-defendant-as-sexually-violent-predator
AOC-CR-240,,Transfer Of Case From Superior Court To District Court,15A-1029.1,"December 1, 1996",AOC-CR-240 - Transfer Of Case From Superior Court To District Court.pdf,146072,downloaded,https://www.nccourts.gov/assets/documents/forms/cr240_0.pdf?VersionId=1KINfAG6UsqWkZEJHCNY5McNWDZVJqlW,https://www.nccourts.gov/documents/forms/transfer-of-case-from-superior-court-to-district-court
AOC-CR-236,,Transmittal Of Out-Of-County Process,,"April 1, 2001",AOC-CR-236 - Transmittal Of Out-Of-County Process.pdf,52835,downloaded,https://www.nccourts.gov/assets/documents/forms/cr236-en.pdf?VersionId=sGmnJnTtDR.Tf6Fx2ZXaiBvcgVnBgIRh,https://www.nccourts.gov/documents/forms/transmittal-of-out-of-county-process
AOC-CR-219,,"Show Cause Order, Findings And Judgment - Failure To Pay Fine And/Or Costs, To Obey Jury Summons, To Appear Pursuant To Criminal","15A-1364,9-13,5A-11,5A-21,15A-303(e)(3),5A-11,5A-11,15A-1344(e1)","September 19, 2017","AOC-CR-219 - Show Cause Order, Findings And Judgment - Failure To Pay Fine AndOr Costs, To Obey Jury Summons, To Appear Pursuant To C.pdf",357955,downloaded,https://www.nccourts.gov/assets/documents/forms/cr219_1.pdf?VersionId=MCBIgjq4Efvyxd5mzS3ehKplKwRM_wqi,https://www.nccourts.gov/documents/forms/show-cause-order-findings-and-judgment-failure-to-pay-fine-andor-costs-to-obey-jury-summons-to-appear-pursuant-to-criminal-summons-or-for-contempt
AOC-CR-218,,Petition And Order Disposing Of Firearm Upon Prosecutor's Petition; Petition And Order Disposing Of Deadly Weapon Upon Convictio,"15-11.1(b1), 14-269.1","July 12, 2016",AOC-CR-218 - Petition And Order Disposing Of Firearm Upon Prosecutor's Petition; Petition And Order Disposing Of Deadly Weapon Upon C.pdf,279658,downloaded,https://www.nccourts.gov/assets/documents/forms/cr218.pdf?VersionId=Br5BAGEHAYfjwSeagzN7FXrrk9Ij0Qpa,https://www.nccourts.gov/documents/forms/petition-and-order-disposing-of-firearm-upon-prosecutors-petition-petition-and-order-disposing-of-deadly-weapon-upon-conviction
AOC-CR-241,,Out-Of-County Process Verification Recall And Transmission (For Use When Process Electronically Transmitted To Out-Of-County Age,"15A-101.1,15A-401,15A-501","March 1, 2005",AOC-CR-241 - Out-Of-County Process Verification Recall And Transmission (For Use When Process Electronically Transmitted To Out-Of-Co.pdf,222738,downloaded,https://www.nccourts.gov/assets/documents/forms/cr241.pdf?VersionId=XvPqwsmEkJtGJ4tTAyeaL8DYBSrD24m1,https://www.nccourts.gov/documents/forms/out-of-county-process-verification-recall-and-transmission-for-use-when-process-electronically-transmitted-to-out-of-county-agency
AOC-CR-216,,Waiver/Certification Of Arraignment,15A-945,"February 1, 2001",AOC-CR-216 - WaiverCertification Of Arraignment.pdf,180905,downloaded,https://www.nccourts.gov/assets/documents/forms/cr216.pdf?VersionId=4ELb5q8cQ.ijnvYudZfFYGebsaqxy9Vr,https://www.nccourts.gov/documents/forms/waivercertification-of-arraignment
AOC-CR-215,,THÔNG BÁO CHẤP NHẬN CÁO TRẠNG CÓ ĐỦ CƠ SỞ,"15A-630, 15A-941(d)","October 1, 2004",AOC-CR-215 - THÔNG BÁO CHẤP NHẬN CÁO TRẠNG CÓ ĐỦ CƠ SỞ.pdf,599617,downloaded,https://www.nccourts.gov/assets/documents/forms/cr215_0.pdf?VersionId=DOT1hYbTs_XIqnHl3xkT_TL9.qNkMqFx,https://www.nccourts.gov/documents/forms/notice-of-return-of-bill-of-indictment
AOC-CR-211,,Detainer Containing Notice Of Rights,15A-711,"October 1, 2008",AOC-CR-211 - Detainer Containing Notice Of Rights.pdf,199652,downloaded,https://www.nccourts.gov/assets/documents/forms/cr211_0.pdf?VersionId=oDC0e1RBDSn64A5vQ_qpjxxXKnSO0Kr7,https://www.nccourts.gov/documents/forms/detainer-containing-notice-of-rights
AOC-CR-390,,Direct Criminal Contempt/Summary Proceedings/Findings And Order,"5A-11,5A-12,5A-13,5A-14","July 1, 2004",AOC-CR-390 - Direct Criminal ContemptSummary ProceedingsFindings And Order.pdf,227555,downloaded,https://www.nccourts.gov/assets/documents/forms/cr390_1.pdf?VersionId=HckfzWDOyVSpOkup2BFnLwh5PKFL9eAO,https://www.nccourts.gov/documents/forms/direct-criminal-contemptsummary-proceedingsfindings-and-order
AOC-CR-209,,List Of Prisoners Confined,"7A-109.1, 153A-229","September 1, 2003",AOC-CR-209 - List Of Prisoners Confined.pdf,194086,downloaded,https://www.nccourts.gov/assets/documents/forms/cr209-en.pdf?VersionId=l8jWNdldAcZpmBn76_JIOB9ktJCFlOHT,https://www.nccourts.gov/documents/forms/list-of-prisoners-confined
